all_words	flexion	grammar	definition	translation	used	example	semem_links	idiom	derivation	word
http://www.makedonski.info/show/вошка/ж	 мн. вошки 	 Вид збор: Именка, женски род 	 Вид: паразит (м.) NEXT_MEANING NEXT_MEANING 	 Латински: Pediculus Англиски: bug Албански: insekt NEXT_MEANING Англиски: bug Албански: insekt NEXT_MEANING Англиски: bug Албански: mërzitur 	 Биологија NEXT_MEANING Зоологија NEXT_MEANING Биологија NEXT_MEANING Пејоратив 	 Кокошкина вошка. NEXT_MEANING Лисните вошки се редовни штетници на полјоделските растенија. 	 Вид: паразит (м.) 			вошка, ж
http://www.makedonski.info/show/вошкар/м	 мн. вошкари 	 Вид збор: Именка, машки род 	 NEXT_MEANING Слично со: бедник (м.) 	 Албански: morrcak NEXT_MEANING Англиски: scoundrel Албански: morrcak 	 Разговорно NEXT_MEANING Пејоратив NEXT_MEANING Разговорно 	 Тие вошкари не ни служеле војска. NEXT_MEANING Вошкар низаеден! 	 		 1. вошкарка ж. мн. вошкаркиNEXT_MEANING 2. вошкариште ср. мн. вошкаришта пејор.NEXT_MEANING 3. вошкарски прид. вошкарскиот	вошкар, м
http://www.makedonski.info/show/вошле/м	 мн. вошлевци 	 Вид збор: Именка, машки род 	 	 						вошле, м
http://www.makedonski.info/show/вошлив/прид	 вошливи 	 Вид збор: Придавка 	 NEXT_MEANING 	 Англиски: lousy NEXT_MEANING Англиски: lousy 	 Пејоратив NEXT_MEANING Преносно значење 	 Ме прекоруваат дека сум вошлив страшливец. NEXT_MEANING Другаруваш со разни вошливи мрзливци. 	 		 вошливост ж.	вошлив, прид
http://www.makedonski.info/show/вошливко/м	 мн. вошливковци 	 Вид збор: Именка, машки род 	 	 			 		 вошливка ж. мн. вошливки	вошливко, м
http://www.makedonski.info/show/вошло/м	 мн. вошловци 	 Вид збор: Именка, машки род 	 	 	 Груб збор 				 вошла ж. мн. вошли	вошло, м
http://www.makedonski.info/show/вошлоса/св	 вошлосаат 	 Вид збор: Глагол, свршен 	 NEXT_MEANING NEXT_MEANING 	 Англиски: get lice Албански: morrat NEXT_MEANING Англиски: pass lice Албански: ngjit morrat NEXT_MEANING Англиски: get lice Албански: morrat 	 Груб збор NEXT_MEANING Груб збор NEXT_MEANING Груб збор 	 Чувај се да не те вошлоса. 	 		 1. вошлосува несв. (се) вошлосуваатNEXT_MEANING 2. вошлосување ср. глаг. им. 	вошлоса, св
http://www.makedonski.info/show/воштани/несв	 воштанат 	 Вид збор: Глагол, несвршен 	 	 						воштани, несв
http://www.makedonski.info/show/воштаница/ж	 мн. воштаници 	 Вид збор: Именка, женски род 	 	 						воштаница, ж
http://www.makedonski.info/show/воштен/прид	 воштениот 	 Вид збор: Придавка 	 	 Англиски: waxen 						воштен, прид
http://www.makedonski.info/show/воштеница/ж	 мн. воштеници 	 Вид збор: Именка, женски род 	 	 Англиски: wax candle 			 			воштеница, ж
http://www.makedonski.info/show/вошти/несв	 воштат 	 Вид збор: Глагол, несвршен 	 	 					 воштење ср. глаг. им. 	вошти, несв
http://www.makedonski.info/show/воштинар/м	 мн. воштинари 	 Вид збор: Именка, машки род 	 	 			 			воштинар, м
http://www.makedonski.info/show/воштинка/ж	 мн. воштинки 	 Вид збор: Именка, женски род 	 	 Англиски: honeycomb 			 			воштинка, ж
http://www.makedonski.info/show/впали/св	 (се) впалат 	 Вид збор: Глагол, свршен 	 Слично со: расипе (св.) 	 Англиски: spoil 			 Слично со: расипе (св.) 		 1. впалува несв. се впалуваатNEXT_MEANING 2. впалување ср. глаг. им. 	впали, св
http://www.makedonski.info/show/впери/св	 вперат 	 Вид збор: Глагол, свршен 	 Слично со: насочи (св.) NEXT_MEANING Слично со: устреми (св.) 	 Англиски: aim Албански: drejtoj, shënoj NEXT_MEANING Англиски: point Албански: drejtoj 		 Ракетата се впери кон целта. NEXT_MEANING Сите очи се вперија во мене. 	 Слично со: насочи (св.) 		 1. вперува несв. (се) вперуваатNEXT_MEANING 2. вперување ср. мн. вперувања глаг. им. Пример: Се исплаши од честите вперувања на нивните погледи.	впери, св
http://www.makedonski.info/show/впечати/св	 впечатат 	 Вид збор: Глагол, свршен 	 NEXT_MEANING 	 Англиски: imprint Албански: mbrej, vulos NEXT_MEANING Англиски: imprint Албански: mbrej, vulos 		 Се впечатија сите знаци. 	 		 1. впечатува несв. (се) впечатуваатNEXT_MEANING 2. впечатување ср. глаг. им.	впечати, св
http://www.makedonski.info/show/впечатлив/прид	 впечатливи 	 Вид збор: Придавка 	 Слично со: импресивен (прид.) 	 Англиски: impressive 			 Слично со: импресивен (прид.) 		 1. впечатливо прил. Пример: Впечатливо зборува.NEXT_MEANING 2. впечатливост ж.	впечатлив, прид
http://www.makedonski.info/show/впечаток/м	 мн. впечатоци 	 Вид збор: Именка, машки род 	 Слично со: импресија (ж.) NEXT_MEANING Слично со: ефект (м.) NEXT_MEANING Слично со: мислење (ср.) , проценка (ж.) 	 Англиски: impression Албански: përshtypje, mbresë NEXT_MEANING Англиски: impression Албански: përshtypje NEXT_MEANING Англиски: assessment Албански: përshtypje, mendim 		 Беше под силен впечаток на случајот. NEXT_MEANING Сите беа под впечаток на неуспешната приредба. 	 Слично со: импресија (ж.) 			впечаток, м
http://www.makedonski.info/show/впече/св	 (се) впечат 	 Вид збор: Глагол, свршен 	 	 					 1. впечува несв. впечуваатNEXT_MEANING 2. впечување ср. глаг. им. 	впече, св
http://www.makedonski.info/show/впива/несв	 впиваат 	 Вид збор: Глагол, несвршен 	 NEXT_MEANING Слично со: притиска (несв.) NEXT_MEANING Слично со: усвојува (несв.) NEXT_MEANING Слично со: пробие (св.) 	 Англиски: suck Албански: tithë NEXT_MEANING Англиски: press Албански: shtyp, shtrydhë NEXT_MEANING Англиски: suck Албански: thithë NEXT_MEANING Англиски: penetrate Албански: depërtoj, hyj, futem 	 Преносно значење 	 Нејзината рака грчевито ги впиваше прстите во мојата. 	 		 впивање ср. глаг. им. 	впива, несв
http://www.makedonski.info/show/впие/св	 впијат 	 Вид збор: Глагол, свршен 	 	 Англиски: suck 						впие, св
http://www.makedonski.info/show/впика/св	 впикаат 	 Вид збор: Глагол, свршен 	 Слично со: втера (св.) , присили (св.) NEXT_MEANING 	 Англиски: jam Албански: fus, shti NEXT_MEANING Англиски: jam Албански: fus, shti 		 Одвај се впикаа сите во сопчето. 	 Слично со: втера (св.) , присили (св.) 		 впикува несв. (се) впикуваат	впика, св
http://www.makedonski.info/show/впикне/св	 впикнат 	 Вид збор: Глагол, свршен 	 	 						впикне, св
http://www.makedonski.info/show/впишан/прид	 впишани 	 Вид збор: Придавка 	 	 Англиски: written 	 Книжевен збор 	 впишани текстови и други појаснувања 				впишан, прид
http://www.makedonski.info/show/впише/св	 впишат 	 Вид збор: Глагол, свршен 	 	 Англиски: write 			 		 1. впишува несв. впишуваатNEXT_MEANING 2. впишување ср. глаг. им. 	впише, св
http://www.makedonski.info/show/вплете/св	 вплетат 	 Вид збор: Глагол, свршен 	 Слично со: додаде (св.) NEXT_MEANING NEXT_MEANING NEXT_MEANING NEXT_MEANING Слично со: вмеша (св.) 	 Англиски: knit Албански: thur NEXT_MEANING Англиски: entangle Албански: ngatërroj NEXT_MEANING Албански: ngatërroj NEXT_MEANING Англиски: entangle Албански: ngatërroj NEXT_MEANING Англиски: meddle Албански: përzihem 	 Преносно значење NEXT_MEANING Преносно значење 	 Борачите си ги вплетоа прстите. 	 Слично со: додаде (св.) 	 2. вплетување ср. глаг. им. 	 1. вплетува несв. вплетуваатNEXT_MEANING 2. вплетување ср. глаг. им. 	вплете, св
http://www.makedonski.info/show/вплетка/св	 вплеткаат 	 Вид збор: Глагол, свршен 	 Слично со: заплетка (св.) NEXT_MEANING Слично со: замеша (св.) NEXT_MEANING NEXT_MEANING Слично со: замеша (св.) 	 Англиски: entangle Албански: ngatrroj NEXT_MEANING Англиски: involve Албански: involvoj NEXT_MEANING Англиски: entangle Албански: ngatrrohem NEXT_MEANING Англиски: involve Албански: involvohem 	 Преносно значење NEXT_MEANING Преносно значење 	 Сите ги вплетка во своите махинации. NEXT_MEANING Острите забелешки го вплеткаа и директорот во дискусијата. 	 Слично со: заплетка (св.) 		 1. вплеткува несв. (се) вплеткуваатNEXT_MEANING 2. вплеткување ср. глаг. им. 	вплетка, св
http://www.makedonski.info/show/вплови/св	 впловат 	 Вид збор: Глагол, свршен 	 	 Англиски: sail in 			 		 1. впловува несв. впловуваатNEXT_MEANING 2. впловување ср. Пример: пловувањето на галиите	вплови, св
http://www.makedonski.info/show/впрега/несв	 впрегаат 	 Вид збор: Глагол, несвршен 	 	 					 впрегање ср. глаг. им. 	впрега, несв
http://www.makedonski.info/show/впрегне/св	 впрегнат 	 Вид збор: Глагол, свршен 	 NEXT_MEANING NEXT_MEANING 	 Англиски: yoke Албански: lidhë fortë NEXT_MEANING Англиски: subjugate Албански: vë nën kontroll NEXT_MEANING Англиски: engage Албански: angazhoj 	 Преносно значење NEXT_MEANING Преносно значење 	 Впрегнале во таа војска и кој сака и кој не сака. 	 		 1. впрегнува несв. (се) впрегнуваатNEXT_MEANING 2. впрегнување ср. глаг. им. 	впрегне, св
http://www.makedonski.info/show/впреде/св	 впредат 	 Вид збор: Глагол, свршен 	 NEXT_MEANING 	 Албански: tjerr NEXT_MEANING Албански: shtoj në tjerrje 		 Заедно впреде бели и црвени нишки. 			 1. впредува несв. впредуваатNEXT_MEANING 2. впредување ср. глаг. им. 	впреде, св
http://www.makedonski.info/show/впрочем/мод	 	 Вид збор: Модален збор 	 NEXT_MEANING 	 Англиски: beside NEXT_MEANING Англиски: beside 		 Впрочем, тој се држи доста спокојно за местото во кое се наоѓа. NEXT_MEANING Впрочем, нема ни сили ниту пак желба да се спротивставува, сеедно и е. NEXT_MEANING Впрочем, ние не мора да се согласуваме со тоа. 	 			впрочем, мод
http://www.makedonski.info/show/впушти/св	 (се) впуштат 	 Вид збор: Глагол, свршен 	 NEXT_MEANING 	 Албански: lëshoj NEXT_MEANING Англиски: involve Албански: përfshij, lëshoj 	 Преносно значење 	 Tој не сакаше да се впушти во разговор. NEXT_MEANING Ме предупреди да не се впуштам во кавга. NEXT_MEANING Пеј си ја песната на еден глас и не впуштај се во разни извивања. 	 		 впушта несв. (се) впуштаат	впушти, св
http://www.makedonski.info/show/врабец/м	 мн. врапци 	 Вид збор: Именка, машки род 	 Вид: птица (ж.) 	 Латински: Passer domesticus Англиски: sparrow 	 Зоологија 		 Вид: птица (ж.) 		 1. врабица ж. мн. врабициNEXT_MEANING 2. врапченце ср. мн. врапченца дем.NEXT_MEANING 3. врабечки прид. врабечкиотNEXT_MEANING 4. врабешки прид. врабешкиот	врабец, м
http://www.makedonski.info/show/вработен/прид	 вработениот 	 Вид збор: Придавка 	 	 Англиски: employed Албански: i punësuar 	 Економија 		 		 1. вработеност ж.NEXT_MEANING 2. вработен м. мн. вработени Пример: Има десет вработени.	вработен, прид
http://www.makedonski.info/show/вработи/св	 вработат 	 Вид збор: Глагол, свршен 	 NEXT_MEANING 	 Англиски: employ Албански: punësoj NEXT_MEANING Англиски: work Албански: punësoj, pranoj në punë 	 Економија NEXT_MEANING Економија 	 Таа се вработи во банката. 	 		 1. вработува несв. (се) вработуваатNEXT_MEANING 2. вработување ср. мн. вработувања Пример: Даде решенија за неколку вработувања.	вработи, св
http://www.makedonski.info/show/вработлив/прид	 вработливиот 	 Вид збор: Придавка 	 	 Англиски: employable 	 Економија 	 вработлива снага 				вработлив, прид
http://www.makedonski.info/show/вработувач/м	 мн. вработувачи 	 Вид збор: Именка, машки род 	 	 Англиски: employer Албански: pundhënës 	 Економија 	 Државата е најголем вработувач, инвеститор и потрошувач. 				вработувач, м
http://www.makedonski.info/show/врав/м	 мн. вравови 	 Вид збор: Именка, машки род 	 	 	 Земјоделство 		 			врав, м
http://www.makedonski.info/show/враг/м	 мн. врагови 	 Вид збор: Именка, машки род 	 Слично со: ѓавол (м.) , сатана (м.) NEXT_MEANING Слично со: непријател (м.) NEXT_MEANING 	 Англиски: devil Албански: djall NEXT_MEANING Англиски: enemy Албански: armik NEXT_MEANING Англиски: devil Албански: djall 	 Религија NEXT_MEANING Преносно значење 	 На повидок е врагот, постројте ја војската. NEXT_MEANING Цел еден век како врази се меркавме. 	 Слично со: ѓавол (м.) , сатана (м.) 	 1. враже ср. мн. вражиња дем.	 1. враже ср. мн. вражиња дем.NEXT_MEANING 2. вражуле ср. мн. вражулиња дем.	враг, м
http://www.makedonski.info/show/врагов/прид	 враговиот 	 Вид збор: Придавка 	 	 Англиски: devilish 			 			врагов, прид
http://www.makedonski.info/show/враговштина/ж	 мн. враговштини 	 Вид збор: Именка, женски род 	 	 Англиски: slyness 			 			враговштина, ж
http://www.makedonski.info/show/врагосува/несв	 врагосуваат 	 Вид збор: Глагол, несвршен 	 	 						врагосува, несв
http://www.makedonski.info/show/врагува/несв	 врагуваат 	 Вид збор: Глагол, несвршен 	 	 			 		 врагување ср. глаг. им. 	врагува, несв
http://www.makedonski.info/show/вража/несв	 вражаат 	 Вид збор: Глагол, несвршен 	 Слично со: гата (несв.) NEXT_MEANING NEXT_MEANING 	 Англиски: tell fortunes Албански: hedh fall NEXT_MEANING Англиски: crawl Албански: zvarrit NEXT_MEANING Англиски: sneak Албански: lëviz 	 Преносно значење NEXT_MEANING Преносно значење 	 Низ тревјето вражаат секакви бубачки. NEXT_MEANING И се стори дека по целата одаја вражаат змии. 	 Слично со: гата (несв.) 		 вражање ср. мн. вражања глаг. им. Пример: Беше познат по своите вражања.	вража, несв
http://www.makedonski.info/show/вражалец/м	 мн. вражалци 	 Вид збор: Именка, машки род 	 Слично со: бајач (м.) , гатач (м.) 	 Англиски: witchdoctor 			 Слично со: бајач (м.) , гатач (м.) 		 1. вражалка ж. мн. вражалкиNEXT_MEANING 2. вражалски прид. вражалскиот	вражалец, м
http://www.makedonski.info/show/вражалица/ж	 мн. вражалици 	 Вид збор: Именка, женски род 	 	 Англиски: witchdoctor 			 			вражалица, ж
http://www.makedonski.info/show/вражар/м	 мн. вражари 	 Вид збор: Именка, машки род 	 	 Англиски: witchdoctor 					 1. вражач м. мн. вражачиNEXT_MEANING 2. вражарка ж. мн. вражарки	вражар, м
http://www.makedonski.info/show/вражачка/ж	 мн. вражачки 	 Вид збор: Именка, женски род 	 NEXT_MEANING 	 Англиски: witchcraft Албански: magji, fall NEXT_MEANING Англиски: witchdoctor Албански: mjek magjistar, fallxhi 			 			вражачка, ж
http://www.makedonski.info/show/вражба/ж	 мн. вражби 	 Вид збор: Именка, женски род 	 Слично со: вражање (ср.) 	 Англиски: magic 			 Слично со: вражање (ср.) 			вражба, ж
http://www.makedonski.info/show/вражбен/прид	 вражбениот 	 Вид збор: Придавка 	 Слично со: волшебен (прид.) , магичен (прид.) 	 			 Слично со: волшебен (прид.) , магичен (прид.) 			вражбен, прид
http://www.makedonski.info/show/вражбина/ж	 мн. вражбини 	 Вид збор: Именка, женски род 	 	 Англиски: magic 						вражбина, ж
http://www.makedonski.info/show/вражји/прид	 вражјиот 	 Вид збор: Придавка 	 NEXT_MEANING 	 Англиски: devilish NEXT_MEANING Англиски: damned 	 Преносно значење 	 Вражја живеачка. NEXT_MEANING Вражји очи. 	 			вражји, прид
http://www.makedonski.info/show/вражука/несв	 вражукаат 	 Вид збор: Глагол, несвршен 	 	 					 вражукање ср. глаг. им. 	вражука, несв
http://www.makedonski.info/show/вразуми/св	 вразумат 	 Вид збор: Глагол, свршен 	 NEXT_MEANING Слично со: опамети (св.) 	 Англиски: bring to reason Албански: mbush mëndjen, sjell në vete NEXT_MEANING Англиски: come to reason Албански: mbushet mend 		 Мислев дека ќе се вразумиш и ќе престанеш со глупостите. NEXT_MEANING Кога луѓето би се вразумиле, не би имало толку многу несреќи. 	 		 1. вразумува несв. (се) вразумуваатNEXT_MEANING 2. вразумување ср. глаг. им. 	вразуми, св
http://www.makedonski.info/show/врами/св	 врамат 	 Вид збор: Глагол, свршен 	 NEXT_MEANING 	 Англиски: frame Албански: fus në kornizë NEXT_MEANING Англиски: frame Албански: fus në kornizë 	 Преносно значење 	 Каменот беше врамен во бел квадрат од вар. 	 		 1. врамува несв. врамуваатNEXT_MEANING 2. врамување ср. глаг. им. 	врами, св
http://www.makedonski.info/show/врамнотежен/прид	 врамнотежени 	 Вид збор: Придавка 	 NEXT_MEANING Слично со: мирен (прид.) , спокоен (прид.) 	 Англиски: balanced NEXT_MEANING Англиски: stable 		 врамнотежен однос на понудата и побарувачката 			 врамнотеженост ж.	врамнотежен, прид
http://www.makedonski.info/show/вран/прид	 враниот 	 Вид збор: Придавка 	 	 Англиски: black 			 			вран, прид
http://www.makedonski.info/show/врана/ж	 мн. врани 	 Вид збор: Именка, женски род 	 Вид: птица (ж.) 	 Латински: Corvus cornix Англиски: hooded crow 			 Вид: птица (ж.) 			врана, ж
http://www.makedonski.info/show/вранест/прид	 вранестиот 	 Вид збор: Придавка 	 	 Англиски: black 						вранест, прид
http://www.makedonski.info/show/вранец/м	 мн. вранци 	 Вид збор: Именка, машки род 	 Вид: коњ (м.) NEXT_MEANING 	 Англиски: black stallion Албански: hamshor i zi NEXT_MEANING Албански: vranec 	 Зоологија NEXT_MEANING Гастрономија 		 Вид: коњ (м.) 			вранец, м
http://www.makedonski.info/show/вранин/прид	 враниниот 	 Вид збор: Придавка 	 	 	 Зоологија 		 			вранин, прид
http://www.makedonski.info/show/враноса/св	 враносаат 	 Вид збор: Глагол, свршен 	 	 Англиски: blacken 			 		 1. враносува несв. враносуваатNEXT_MEANING 2. враносување ср. глаг. им. 	враноса, св
http://www.makedonski.info/show/врапит/прид	 врапитиот 	 Вид збор: Придавка 	 Слично со: пргав (прид.) 	 Англиски: energetic 			 Слично со: пргав (прид.) 		 врапито прил. Пример: Црташе врапито.	врапит, прид
http://www.makedonski.info/show/врапчар/м	 мн. врапчари 	 Вид збор: Именка, машки род 	 	 			 		 врапчарче ср. мн. врапчарчиња дем.	врапчар, м
http://www.makedonski.info/show/врапчарник/м	 мн. врапчарници 	 Вид збор: Именка, машки род 	 	 			 			врапчарник, м
http://www.makedonski.info/show/врапче/ср	 мн. врапчиња 	 Вид збор: Именка, среден род 	 	 Англиски: sparrow 	 Деминутив NEXT_MEANING Зоологија 					врапче, ср
http://www.makedonski.info/show/врапчешки/прид	 врапчешкиот 	 Вид збор: Придавка 	 	 						врапчешки, прид
http://www.makedonski.info/show/врапчинка/ж	 мн. врапчинки 	 Вид збор: Именка, женски род 	 	 						врапчинка, ж
http://www.makedonski.info/show/врасне/св	 враснат 	 Вид збор: Глагол, свршен 	 NEXT_MEANING 	 Англиски: grow into Албански: hyn me rritje NEXT_MEANING Англиски: grow into Албански: pjesë përbërëse 		 Се движеше брзо на малите и невидливи нозе, враснати во сало. 	 		 1. враснува несв. враснуваатNEXT_MEANING 2. враснување ср. глаг. им. 	врасне, св
http://www.makedonski.info/show/врасте/св	 врастат 	 Вид збор: Глагол, свршен 	 	 Англиски: grow in 			 		 1. врастува несв. врастуваатNEXT_MEANING 2. врастување ср. глаг. им. 	врасте, св
http://www.makedonski.info/show/врат/м	 мн. вратови 	 Вид збор: Именка, машки род 	 Вид: орган (м.) NEXT_MEANING 	 Англиски: neck Албански: qafë NEXT_MEANING Англиски: neck Албански: qafë. grykë 	 Анатомија NEXT_MEANING Медицина NEXT_MEANING Преносно значење 	 Вазна со долг врат. 	 Вид: орган (м.) 	 На врат на нос - набрзина, како било. 	 вратче ср. мн. вратчиња хип. и дем. Израз: Ќе ти го скинам вратчето како на врапче - закана.	врат, м
http://www.makedonski.info/show/врата/ж	 мн. врати 	 Вид збор: Именка, женски род 	 Слично со: порта (ж.) NEXT_MEANING Слично со: влез (м.) , излез (м.) NEXT_MEANING Слично со: пола (ж.) NEXT_MEANING Слично со: премин (м.) 	 Англиски: door Албански: derë, portë NEXT_MEANING Англиски: entrance Албански: derë, hyrje NEXT_MEANING Англиски: door Албански: derë NEXT_MEANING Англиски: passage Албански: kalim 	 Архитектура и градба NEXT_MEANING Географија 	 Застана на вратата од пондилата. 	 Слично со: порта (ж.) 	 Му ја покажа вратата - истера некого. 	 1. вратиче ср. мн. вратичиња дем.NEXT_MEANING 2. вратичка ж. мн. вратички дем.NEXT_MEANING 3. вратиште ср. мн. вратишта аугм.	врата, ж
http://www.makedonski.info/show/вратар/м	 мн. вратари 	 Вид збор: Именка, машки род 	 	 Англиски: doorman 			 		 1. вратарка ж. мн. вратаркиNEXT_MEANING 2. вратарски прид. вратарскиот	вратар, м
http://www.makedonski.info/show/вратен/прид	 вратниот 	 Вид збор: Придавка 	 	 Албански: qaforë 	 Анатомија 		 			вратен, прид
http://www.makedonski.info/show/врати/св	 вратат 	 Вид збор: Глагол, свршен 	 NEXT_MEANING NEXT_MEANING Слично со: одговори (св.) , одврати (св.) NEXT_MEANING NEXT_MEANING Слично со: одмазди (св.) NEXT_MEANING Слично со: одбие (св.) NEXT_MEANING NEXT_MEANING 	 Англиски: repay Албански: paguaj NEXT_MEANING Англиски: return Албански: kthej NEXT_MEANING Англиски: reply Албански: u përgjigj NEXT_MEANING Англиски: recollect Албански: ktheu NEXT_MEANING Англиски: return Албански: hakmarrje NEXT_MEANING Англиски: reject Албански: hedh poshtë NEXT_MEANING Англиски: return Албански: kthye NEXT_MEANING Англиски: return Албански: kthye 	 Преносно значење 	 Ми рече дека ќе ме врати дома. 	 	 8. (се врати) се наврати, се потсети, обнови Англиски: return Албански: kthye Употреба: Преносно значење Примери: Заедно се вративме на некои стари спомени. Да ѝ се вратам на науката. По лекувањето, говорот му се врати. На Струга ѝ се врати спокојот. 	 1. враќа несв. враќаатNEXT_MEANING 2. враќање ср. мн. враќања глаг. им. 	врати, св
http://www.makedonski.info/show/вратика/ж	 мн. вратики 	 Вид збор: Именка, женски род 	 Вид: цвеќе (ср.) 	 Латински: Tanacetum vulgare Англиски: Tansy Албански: bime me lule të verdha 	 Ботаника 		 Вид: цвеќе (ср.) 			вратика, ж
http://www.makedonski.info/show/вратилиште/ср	 мн. вратилишта 	 Вид збор: Именка, среден род 	 	 Англиски: meeting place 						вратилиште, ср
http://www.makedonski.info/show/вратило/ср	 мн. вратила 	 Вид збор: Именка, среден род 	 NEXT_MEANING NEXT_MEANING 	 Албански: cilindër NEXT_MEANING Англиски: horizontal bar Албански: shufër horizontale NEXT_MEANING Англиски: shaft Албански: bosht 	 Спорт NEXT_MEANING Технологија 	 Децата се бесеа и се нишаа на вратило. 	 			вратило, ср
http://www.makedonski.info/show/вратка/ж	 (едн.) 	 Вид збор: Именка, женски род 	 NEXT_MEANING 	 Англиски: return Албански: kthim, kompensim NEXT_MEANING Англиски: return Албански: kthim 		 Те повика ли смртта, нема вратка. 	 			вратка, ж
http://www.makedonski.info/show/вратлика/ж	 мн. вратлики 	 Вид збор: Именка, женски род 	 	 Англиски: Tansy Албански: bimë me lule të verdha 	 Ботаника 					вратлика, ж
http://www.makedonski.info/show/вратло/м	 мн. вратловци 	 Вид збор: Именка, машки род 	 	 	 Пејоратив 		 			вратло, м
http://www.makedonski.info/show/вратник/м	 мн. вратници 	 Вид збор: Именка, машки род 	 NEXT_MEANING 	 Албански: pjesë e derës NEXT_MEANING Англиски: collar Албански: jakë 	 Архитектура и градба 	 Го стегаше вратникот од кошулата. 	 			вратник, м
http://www.makedonski.info/show/вратница/ж	 мн. вратници 	 Вид збор: Именка, женски род 	 	 Англиски: wing of door 	 Архитектура и градба 		 		 1. вратниче ср. мн. вратничиња дем.NEXT_MEANING 2. вратничка ж. мн. вратнички дем.	вратница, ж
http://www.makedonski.info/show/вратоврска/ж	 мн. вратоврски 	 Вид збор: Именка, женски род 	 Слично со: кравата (ж.) Вид: облека (ж.) 	 Англиски: necktie Албански: kravatë 			 Слично со: кравата (ж.) Вид: облека (ж.) 			вратоврска, ж
http://www.makedonski.info/show/вратоломен/прид	 вратоломни 	 Вид збор: Придавка 	 	 Англиски: breakneck 	 Дијалектен збор 		 		 1. вратоломно прил.NEXT_MEANING 2. вратоломност ж. (едн.)NEXT_MEANING 3. вратоломија ж. мн. вратоломии (разг.)	вратоломен, прид
http://www.makedonski.info/show/враќачка/ж	 мн. враќачки 	 Вид збор: Именка, женски род 	 	 Англиски: return 	 Разговорно 		 			враќачка, ж
http://www.makedonski.info/show/врач/м	 мн. врачеви 	 Вид збор: Именка, машки род 	 Слично со: жрец (м.) , маг (м.) NEXT_MEANING 	 Англиски: sorcerer Албански: falxhi, magjistar NEXT_MEANING Англиски: medicine man Албански: magjistar 	 Медицина 					врач, м
http://www.makedonski.info/show/врача/несв	 врачаат 	 Вид збор: Глагол, несвршен 	 Слично со: бае (несв.) 	 Англиски: conjure 			 Слично со: бае (несв.) 		 врачање ср.	врача, несв
http://www.makedonski.info/show/врачарка/ж	 мн. врачарки 	 Вид збор: Именка, женски род 	 	 Англиски: medicine woman 			 			врачарка, ж
http://www.makedonski.info/show/врачи/св	 врачат 	 Вид збор: Глагол, свршен 	 Слично со: додели (св.) , предаде (св.) 	 Англиски: hand over 			 Слично со: додели (св.) , предаде (св.) 		 1. врачува несв. врачуваатNEXT_MEANING 2. врачување ср. глаг. им. 	врачи, св
http://www.makedonski.info/show/враџба/ж	 мн. враџби 	 Вид збор: Именка, женски род 	 	 						враџба, ж
http://www.makedonski.info/show/врашки/прид	 врашкиот 	 Вид збор: Придавка 	 NEXT_MEANING 	 Англиски: devilish NEXT_MEANING Англиски: superhuman 	 Преносно значење 	 Врашка сила. 	 		 врашки прил. Пример: Врашки глупаво се вљуби. 	врашки, прид
http://www.makedonski.info/show/врба/ж	 мн. врби 	 Вид збор: Именка, женски род 	 Вид: дрво (ср.) 	 Латински: Salix Англиски: willow Албански: shelg 	 Ботаника 		 Вид: дрво (ср.) 		 врбичка ж. мн. врбички дем.	врба, ж
http://www.makedonski.info/show/врбак/м	 мн. врбаци 	 Вид збор: Именка, машки род 	 	 						врбак, м
http://www.makedonski.info/show/врбалак/м	 мн. врбалаци 	 Вид збор: Именка, машки род 	 	 						врбалак, м
http://www.makedonski.info/show/врбица/ж	 мн. врбици 	 Вид збор: Именка, женски род 	 Вид: билка (ж.) 	 Латински: Polygonum Lythrum Англиски: Lady's-thumb Албански: lule gishti 	 Ботаника 		 Вид: билка (ж.) 			врбица, ж
http://www.makedonski.info/show/врбјак/м	 мн. врбјаци 	 Вид збор: Именка, машки род 	 	 	 Ботаника 		 			врбјак, м
http://www.makedonski.info/show/врбјаков/прид	 врбјаковиот 	 Вид збор: Придавка 	 	 			 			врбјаков, прид
http://www.makedonski.info/show/врбјачка/ж	 мн. врбјачки 	 Вид збор: Именка, женски род 	 	 						врбјачка, ж
http://www.makedonski.info/show/врбов/прид	 врбовиот 	 Вид збор: Придавка 	 	 			 			врбов, прид
http://www.makedonski.info/show/врбовина/ж	 мн. врбовини 	 Вид збор: Именка, женски род 	 	 Англиски: willow wood Албански: dru shelgu 	 Ботаника 		 			врбовина, ж
http://www.makedonski.info/show/врбовица/ж	 мн. врбовици 	 Вид збор: Именка, женски род 	 NEXT_MEANING 	 Англиски: willow rod Албански: shelg NEXT_MEANING Албански: thekë në formë shelge 			 			врбовица, ж
http://www.makedonski.info/show/врбоса/св	 врбосаат 	 Вид збор: Глагол, свршен 	 	 			 		 врбосува несв. врбосуваат	врбоса, св
http://www.makedonski.info/show/врбува/несв	 врбуваат 	 Вид збор: Глагол, несвршен 	 Слично со: наговорува (несв.) NEXT_MEANING Слично со: најмува (несв.) 	 Англиски: persuade, entice Албански: bind NEXT_MEANING Англиски: recruit Албански: rekrutoj 		 Почнаа да врбуваат платени учители за да го шират јазикот. NEXT_MEANING Врбувал платен убиец. 	 Слично со: наговорува (несв.) 		 врбување ср. глаг. им. 	врбува, несв
