all_words	flexion	grammar	definition	translation	used	example	semem_links	idiom	derivation	word
http://www.makedonski.info/show/дисјункција/ж	 (едн.) 	 Вид збор: Именка, женски род 	 Слично со: спротивност (ж.) Спротивно од: конјункција (ж.) 	 Англиски: disjunction 			 Слично со: спротивност (ж.) Спротивно од: конјункција (ж.) 		 дисјунктивен прид. дисјунктивниот	дисјункција, ж
http://www.makedonski.info/show/диск/м	 мн. дискови 	 Вид збор: Именка, машки род 	 Слично со: послужавник (м.) NEXT_MEANING Слично со: тас (м.) NEXT_MEANING NEXT_MEANING 	 Англиски: tray Албански: tabake NEXT_MEANING Албански: kupë NEXT_MEANING Англиски: discus Албански: disk NEXT_MEANING Англиски: disk Албански: disk 	 Црковен термин NEXT_MEANING Спорт NEXT_MEANING Информатика 	 манастирски диск 	 Слично со: послужавник (м.) 			диск, м
http://www.makedonski.info/show/дисквалификација/ж	 мн. дисквалификации 	 Вид збор: Именка, женски род 	 NEXT_MEANING 	 Англиски: disqualification Албански: diskualifikim NEXT_MEANING Англиски: disqualification Албански: diskualifikim 	 Спорт 		 			дисквалификација, ж
http://www.makedonski.info/show/дисквалификува/св.%20и%20несв	 дисквалификуваат 	 Вид збор: Глагол, свршен и несвршен 	 NEXT_MEANING 	 Англиски: disqualify Албански: diskualifikoj NEXT_MEANING Англиски: disqualify Албански: diskualifikoj 	 Спорт 	 Го дисквалификуваа. 	 		 1. дисквалифицира св. и несв. дисквалифицираатNEXT_MEANING 2. дисквалифицирање ср. глаг. им. NEXT_MEANING 3. дисквалификување ср. глаг. им. 	дисквалификува, св. и несв
http://www.makedonski.info/show/дискета/ж	 мн. дискети 	 Вид збор: Именка, женски род 	 	 Англиски: diskette Албански: disketë 	 Информатика 		 			дискета, ж
http://www.makedonski.info/show/диско/ср	 мн. диска 	 Вид збор: Именка, среден род 	 	 Англиски: disco 	 Разговорно 		 			диско, ср
http://www.makedonski.info/show/дискограф/м	 мн. дискографи 	 Вид збор: Именка, машки род 	 	 			 			дискограф, м
http://www.makedonski.info/show/дискографија/ж	 (едн.) дискографијата 	 Вид збор: Именка, женски род 	 	 			 		 дискографски прид. дискографскиот Пример: дискографска куќа	дискографија, ж
http://www.makedonski.info/show/дискоклуб/м	 мн. дискоклубови 	 Вид збор: Именка, машки род 	 	 Англиски: disco 			 			дискоклуб, м
http://www.makedonski.info/show/дисконт/м	 мн. дисконти 	 Вид збор: Именка, машки род 	 NEXT_MEANING 	 Англиски: discount Албански: zbritje NEXT_MEANING Англиски: discount Албански: zbritje 	 Економија NEXT_MEANING Економија 		 			дисконт, м
http://www.makedonski.info/show/дисконтинуиран/прид	 дисконтинуираниот 	 Вид збор: Придавка 	 Спротивно од: континуиран (прид.) 	 			 Спротивно од: континуиран (прид.) 			дисконтинуиран, прид
http://www.makedonski.info/show/дисконтинуитет/м	 (едн.) 	 Вид збор: Именка, машки род 	 Спротивно од: континуитет (м.) 	 Англиски: discontinuity 			 Спротивно од: континуитет (м.) 			дисконтинуитет, м
http://www.makedonski.info/show/дискотека/ж	 мн. дискотеки 	 Вид збор: Именка, женски род 	 NEXT_MEANING Слично со: диско (ср.) 	 Албански: diskotekë NEXT_MEANING Англиски: discotheque Албански: diskotekë 			 			дискотека, ж
http://www.makedonski.info/show/дискредитација/ж	 мн. дискредитации 	 Вид збор: Именка, женски род 	 	 Англиски: discredit 		 Во голема мера тоа беше и наша заслуга за неговата дискредитација. 				дискредитација, ж
http://www.makedonski.info/show/дискредитира/св.%20и%20несв	 дискредитираат 	 Вид збор: Глагол, свршен и несвршен 	 	 Англиски: discredit 			 		 дискредитирање ср. мн. дискредитирања Пример: дискредитирање на политичкиот противник	дискредитира, св. и несв
http://www.makedonski.info/show/дискрепанција/ж	 мн. дискрепанции 	 Вид збор: Именка, женски род 	 Слично со: разлика (ж.) , противречност (ж.) 	 Англиски: discrepancy 			 Слично со: разлика (ж.) , противречност (ж.) 			дискрепанција, ж
http://www.makedonski.info/show/дискретен/прид	 дискретниот 	 Вид збор: Придавка 	 NEXT_MEANING 	 Англиски: discrete NEXT_MEANING Англиски: unobtrusive 		 дискретен наклон, дискретни бои 	 		 дискретност ж.	дискретен, прид
http://www.makedonski.info/show/дискретно/прил	 	 Вид збор: Прилог 	 	 Англиски: discrete 		 Го погледна дискретно. NEXT_MEANING Одговори дискретно. NEXT_MEANING Се насмеа дискретно. NEXT_MEANING Дискретно му шепна. 				дискретно, прил
